result_id|test_id|sample_size_mean_op|sample_size_mean|sample_size_min_op|sample_size_min|sample_size_max_op|sample_size_max|sample_size_unit|sample_size_comments|obs_duration_mean_op|obs_duration_mean|obs_duration_min_op|obs_duration_min|obs_duration_max_op|obs_duration_max|obs_duration_unit|obs_duration_comments|endpoint|endpoint_comments|trend|effect|effect_comments|measurement|measurement_comments|response_site|response_site_comments|effect_pct_mean_op|effect_pct_mean|effect_pct_min_op|effect_pct_min|effect_pct_max_op|effect_pct_max|effect_pct_comments|conc1_type|ion1|conc1_mean_op|conc1_mean|conc1_min_op|conc1_min|conc1_max_op|conc1_max|conc1_unit|conc1_comments|conc2_type|ion2|conc2_mean_op|conc2_mean|conc2_min_op|conc2_min|conc2_max_op|conc2_max|conc2_unit|conc2_comments|conc3_type|ion3|conc3_mean_op|conc3_mean|conc3_min_op|conc3_min|conc3_max_op|conc3_max|conc3_unit|conc3_comments|bcf1_mean_op|bcf1_mean|bcf1_min_op|bcf1_min|bcf1_max_op|bcf1_max|bcf1_unit|bcf1_comments|bcf2_mean_op|bcf2_mean|bcf2_min_op|bcf2_min|bcf2_max_op|bcf2_max|bcf2_unit|bcf2_comments|bcf3_mean_op|bcf3_mean|bcf3_min_op|bcf3_min|bcf3_max_op|bcf3_max|bcf3_unit|bcf3_comments|significance_code|significance_type|significance_level_mean_op|significance_level_mean|significance_level_min_op|significance_level_min|significance_level_max_op|significance_level_max|significance_comments|chem_analysis_method|chem_analysis_method_comments|endpoint_assigned|organism_final_wt_mean_op|organism_final_wt_mean|organism_final_wt_min_op|organism_final_wt_min|organism_final_wt_max_op|organism_final_wt_max|organism_final_wt_unit|organism_final_wt_comments|intake_rate_mean_op|intake_rate_mean|intake_rate_min_op|intake_rate_min|intake_rate_max_op|intake_rate_max|intake_rate_unit|intake_rate_comments|lipid_pct_mean_op|lipid_pct_mean|lipid_pct_min_op|lipid_pct_min|lipid_pct_max_op|lipid_pct_max|lipid_pct_comments|dry_wet|dry_wet_pct_mean_op|dry_wet_pct_mean|dry_wet_pct_min_op|dry_wet_pct_min|dry_wet_pct_max_op|dry_wet_pct_max|dry_wet_pct_comments|steady_state|additional_comments|companion_tag|created_date|modified_date|old_terretox_result_number
235660|1244390||||||||||96|||||h||NOEC||DEC|PRS||PPRO|||||||||||F|||25|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<|1e-4||||||U||P||||||||||||||||||||||||||||||||| TESTID/2//MSMT/NR//DOSES/12.5/25/50/100/200 UG/L//SOURCE/WLD//WTINT/NR//DNUM/6//SEX/NR//TMETH/ASTM//STYPE/NR//ETIME/96 H//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/3//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|69825|06/08/2007|04/10/2017|
800015|1339123||||||||||24|||||h||EC50||DEC|POP||PGRT/|COLONY FORMING UNITS GROWTH RATE||||||||||F|||2.6||1.4||4.8|uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| LIFESTG/CELLS PER ML//DNUM/8//DOSES/0.1/0.3/1/3/10/30/100 uM//TESTID/6//OEF/IRRADIANCE////||09/07/2011||
225709|1237110|||||||||<|2|||||d||||DEC|POP||PGRT/|NET INHIBITION ZONE//||||||||||F|||1|||||mg/ml|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||01/29/2004||
2381276|2190299||||||||||48|||||d||LOEC||DEC|POP||BMAS/|ASH FREE DRY MASS. STATS TO C CONTROL.||||||||||A|||20.9|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||SIG|P||1e-4||||||M||R||||||||||||||||||||||||Dry||||||||| |70059|04/12/2017|04/12/2017|
145739|1192097||||||||||14|||||d||LC50||DEC|POP||PGRT|||||||||||F|||300|||||ug/dm3|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| TESTID/31//MSMT/NR//DOSES/0.01-100 MG/DM3//SOURCE/LAB//WTINT/0.01-0.02 G/DM3 DRY WT //DNUM/NR//SEX/NR//TMETH/NR//STYPE/NR//ETIME/14 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/D//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//||02/20/1997|02/15/2007|
2188391|2103044||||||||||24|||||h||NOEC||DEC|POP||PSII/|DIo/RC, ALSO MEASURED QUANTUM YIELD, NON-REGULATED, NON-PHOTOCHEMICAL ENERGY DISSIPATION||||||||||F|||1000|||||umol/L||||||||||||||||||||||||||||||||||||||||||||||ANOSIG|P|<|0.05||||||U||R||||||||||||||||||||||||||||||||| ||03/30/2014|03/30/2014|
163445|1203218||||||||||21|||||d||EC50||DEC|POP||GPOP/|OPTICAL DENSITY//||||||||||A|||50.7|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||04/28/1998|05/05/1998|
225781|1238992||||||||||30|||||mi|||||BCM||FLRS|||||||||||A|||0.000001|||||M|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||01/29/2004|03/15/2004|
705052|1255782||||||||||20|||||mi||NOEC|||POP||PSYN|||||||||||A|||1.0|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|||||||||U||||||||||||||||||||||||||||||||||| |1255782|10/20/2006||
705073|1255796||||||||||20|||||mi||NOEC|||POP||PSYN|||||||||||A|||2.0|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|||||||||U||||||||||||||||||||||||||||||||||| |1255796|10/20/2006||
732431|1279109||||||||||72|||||h||IC50||DEC|POP||PGRT|||||||||||A|||81.4|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| DNUM/7//DOSES/1.0 to 500 ug/L//TESTID/1//PREDICTED GROWTH IC50 VALUES BASED ON OTHER PARAMETERS WERE ALSO REPORTED//||08/20/2008||
732809|1279466||||||||||1|||||h||EC50||DEC|POP||PSYN|||||||||||F|||103||79||130|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| TESTID/1//||08/27/2008||
2175559|2095615||||||||||48|||||h||NOEC||DEC|PHY||PSII|||||||||||A||<|5.06|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<=|0.05||||||M||P||||||||||||||||||||||||||||||||| ||02/05/2014|02/05/2014|
2691265|2294117||||||||||72|||||h||EC50||DEC|POP||PGRT|||||||||||F|||0.072|||||mg/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||10/10/2022|10/10/2022|
235711|1244376||||||||||96|||||h||NOEC||CHG|GRO||VOLU/|PER CELL//|WO|||||||||F|||25|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<|0.05||||||U||R||||||||||||||||||||||||||||||||| TESTID/1//MSMT/NR//DOSES/12.5/25/50/100/200 UG/L//SOURCE/WLD//WTINT/NR//DNUM/6//SEX/NR//TMETH/ASTM//STYPE/NR//ETIME/96 H//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|69844|06/11/2007|04/10/2017|
704969|1255702||||||||||96|||||h||NOEC||DEC|POP||ABND/|FLUORESCENCE||||||||||A|||40|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|||||||||M||P||||||||||||||||||||||||||||||||| |69976|10/17/2006|04/11/2017|
2379536|2189909||||||||||48|||||h||NOEL||DEC|POP||ABND|||||||||||A|||0.20|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P||0.05||||||U||R||||||||||||||||||||||||||||||||| |69741|04/06/2017|07/20/2021|
224233|1231356|||||||||>|40|||||mi||IC50||DEC|POP||PSYN|||||||||||F|||0.31|||||uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| RADIO/AS NEEDED//||10/22/2003||
800018|1339126||||||||||24|||||h||EC50||DEC|POP||PGRT/|COLONY FORMING UNITS GROWTH RATE||||||||||F|||0.1||0.02||0.12|uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| LIFESTG/CELLS PER ML//DNUM/8//DOSES/0.1/0.3/1/3/10/30/100 uM//TESTID/7//OEF/IRRADIANCE////||09/07/2011||
2406965|2202707||||||||||90|||||mi||EC50||DEC|PHY||PSYN|||||||||||F|||0.60|||||ppm|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||10/26/2017|10/26/2017|
188005|1214822||||||||||12|||||d||EC50||DEC|POP||BMAS|||||||||||A|||53.89|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||05/11/2000|05/23/2000|
786538|1327122||||||||||48|||||h||EC50||DEC|POP||PGRT|||||||||||A|||150||130||180|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| DNUM/6-11//DOSES/NA ug/L//TESTID/3//OEF/MIXTURE////||06/10/2010||
2190414|2104041||||||||||24|||||h||EC25||DEC|POP||ABND|||||||||||A|||47.76|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||04/10/2014|04/10/2014|
2191534|2104736||||||||||48|||||h||EC50||DEC|POP||PGRT|||||||||||A|||206|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||04/16/2014|04/16/2014|
45916|1110636||||||||||65|||||h|||||BCM/||CHLO|||||||||||F|||832|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| O EFCT CONT/FIELD RPTD// MEDIUM/BRISTOL'S SOLN, BOLD, 1949// 11840 LUX, 24 H PHOTO// CARRIER/ETHANOL < 1 %// CONTR/SOLV// CONC/HIGHEST CONC// EFCT/90.5 % DEC CHLOROPHYLL CONTENT// ||01/31/1985||
729529|1273572||||||||||1|||||mi||LOEC||INC|BCM||FLRS/|F684 F735 RATIO,STATS TO V CONTROL|WO|||9||||||F|||50|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||SIG|P||0.05||||||U||R||||||||||||||||||||||||||||||||| CHAR/USED AS SOLVENT//DNUM/6//DOSES/>0 TO <11/50/~100/~500/~1000 ug/L//TESTID/4//CONTR/B,V//DOSES/SOME VALUES FROM GRAPH//CONC/FROM GRAPH////|1273572|06/17/2008||
2378803|2189676||||||||||7|||||d||||DEC|CEL||NCEL|||||||||||F|||||0.002||2.0|mg/L||||||||||||||||||||||||||||||||||||||||||||||MULT|||||||||U||||||||||||||||||||||||||||||||||| ||04/04/2017|04/05/2017|
2406957|2202703||||||||||90|||||mi||EC50||DEC|PHY||PSYN|||||||||||A|||0.30|||||ppm|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||10/26/2017|10/26/2017|
180066|1086152||||||||||96|||||h||LOEC||DEC|POP||PGRT|||||||||||A|||7|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||SIG|P|<|0.05||||||M||R||||||||||||||||||||||||||||||||| |69950|12/28/1999|04/11/2017|
2122548|2057136||||||||||4|||||d||NOEL|||POP||ABND|||||||||||A|||76|||||ppb||||||||||||||||||||||||||||||||||||||||||||||NOSIG|||||||||||P||||||||||||||||||||||||||||||||| ||06/05/0013||
2406956|2202702||||||||||90|||||mi||EC100||DEC|PHY||PSYN|||||||||||A|||0.40|||||ppm|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||10/26/2017|10/26/2017|
218762|1233489||||||||||96|||||h||EC50||DEC|POP||PGRT|||||||||||F|||169||134||204|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||06/27/2003||
709147|1259065||||||||||||7||15|d||EC100/|REPORTED AS MINIMUM LETHAL HERBICIDE CONCENTRATION|DEC|POP||PGRT|||||||||||A|||20|||||uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||R||||||||||||||||||||||||||||||||| ||02/02/2006|10/11/2016|
227040|1233983||||||||||168|||||h||||DEC|POP||PGRT/|NEPHELOMETRY TECHNIQUE//||||||36||79||F|||||0.23||3.71|uM||||||||||||||||||||||||||||||||||||||||||||||ASIG|P||0.05||||||U||||||||||||||||||||||||||||||||||| ||04/26/2004||
225567|1238664||||||||||96|||||h||NOEC||DEC|POP||ABND/|STATS BASED ON POOLED CONTROLS//||||||||||A|||0.076|||||AI mg/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<|0.05||||||M||P||||||||||||||||||||||||||||||||| CONTR/C,V//|68984|01/28/2004|03/09/2017|
732783|1279442||||||||||24|||||h||IC50||DEC|PHY||PSII/|MEASURED AS PSII EFFECTIVE QUANTUM YIELD|WO|||||||||A|||46.9|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| LIFESTG/VACUOLATUS STRAIN 211 8B, EXPONENTIAL PHASE OF GROWTH//TIME/OTHER DURATIONS ALSO REPORTED//DNUM/5//DOSES/80/125/200/510 ug/L//TESTID/3//OEF/RECOVERY////||08/26/2008|06/16/2010|
148366|1196137||||||||||30|||||mi||EC50||DEC|PHY||PSYN/|O2 GENERATION//||||||||||A|||380|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||05/23/1997|06/25/1997|
710247|1260036||||||||||96|||||h||NOEC||DEC|PHY||CASS||LD|||8.02||||||A|||100|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||ANOSIG|P|<|0.05||||||||R||||||||||||||||||||||||||||||||| DNUM/4//DOSES/25/50/100 ug/L//TESTID/1//||07/25/2007||
181110|1212351||||||||||1|||||h||EC50||DEC|BCM||CHLA|||||||||||F|||253|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||MULT|P|>|0.01||||||U||P||||||||||||||||||||||||||||||||| NR||02/14/2000|03/14/2000|
2175465|2095586||||||||||72|||||h||EC50||DEC|PHY||PSII/|QUANTUM YIELD||||||||||F||||>|200|<|400|nM|FROM GRAPH||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P|||||||||||||||||||||||||||||||||CONC1/FROM GRAPH// ||02/05/2014|02/05/2014|
2188387|2103044||||||||||24|||||h||||CHG|POP||CHLA/|DATA REPORTED FOR 100 UMOL/L ONLY||||||||||F|||100|||||umol/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||03/30/2014|03/30/2014|
2378397|2189533||||||||||72|||||h||LOEC||DEC|POP||ABND/|CELL COUNT||||||||||F|||0.05|||||mg/L||||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|0.05||||||U||R||||||||||||||||||||||||||||||||| ||03/31/2017|03/31/2017|
2378402|2189533||||||||||96|||||h||LOEC||DEC|POP||WGHT|||||||||||F|||0.05|||||mg/L||||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|0.05||||||U||R||||||||||||||||||||||||Dry||||||||| ||03/31/2017|03/31/2017|
2378409|2189533||||||||||24|||||h||||DEC|POP||CHLB|||||||||||F|||||0.05||5.00|mg/L||||||||||||||||||||||||||||||||||||||||||||||MULT|||||||||U||||||||||||||||||||||||||||||||||| ||03/31/2017|04/06/2017|
227038|1233981||||||||||||72||96|h||||DEC|POP||PGRT/|COLORIMETRY TECHNIQUE//||||||||||F|||||0.23||3.71|uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||04/26/2004||
703618|1254730||||||||||96|||||h||EC50|||POP||ABND|||||||||||F|||69.44|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||02/06/2006||
704979|1255701||||||||||96|||||h||IC10||DEC|POP||ABND/|FLUORESCENCE||||||||||A|||34.7|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||10/17/2006|04/11/2017|
704992|1255704||||||||||96|||||h||IC40||DEC|POP||ABND/|FLUORESCENCE||||||||||A|||64.0|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||10/17/2006|04/11/2017|
705071|1255795||||||||||20|||||mi||EC50|||POP||PSYN|||||||||||A|||72.0|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||10/20/2006||
800092|1339194||||||||||72|||||h||EC50||DEC|POP||PGRT/|ALSO REPORTED AS MOLAR CONCENTRATION||||||||||A|||192|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| DNUM/12//DOSES/0.000000000464/0.00000000139/0.00000000464/0.0000000139/0.000000046/0.000000139/0.00000046/0.00000139/0.0000046/0.000013 M//TESTID/1//OEF/PHYTOTOXICITY INDEX////||09/08/2011||
94242|1139956||||||||||||12||14|d||EC50/|||GRO||GGRO|||||||||||A|||200|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ENDPT/GRO RATE// ||01/27/1987||
800839|1339882||||||||||48|||||h||LOEC||INC|ENZ||CTLS|||||||||||F|||100|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|0.05||||||U||R||||||||||||||||||||||||||||||||| DNUM/2//DOSES/100 ug/L//TESTID/1//OEF/MIXTURE//CONC/ONLY CONC TESTED////||09/14/2011||
2175562|2095615||||||||||0|||||h||NOEC||DEC|PHY||PSII|||||2||||||A|||9.77|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<=|0.05||||||M||R||||||||||||||||||||||||||||||||| ||02/05/2014|02/05/2014|
2175569|2095615||||||||||48|||||h||EC10||DEC|POP||ABND|||||||||||A|||9.49||5.48||16.4|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||02/05/2014|02/05/2014|
155650|1058770||||||||||10|||||d||EC50||DEC|POP||GPOP|||||||||||A|||10.2|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||||||||||||||||||||||||||||||||||| ||12/31/1997||
216392|1223927||||||||||13|||||d||||NEF|POP||BMAS||WO|||||||||A|||10|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||||||||||||||||||||||||||||||||||| EFCT%/0% FROM CONTROL//||03/19/2003||
225778|1238989||||||||||30|||||mi|||||BCM||FLRS|||||||||||A|||0.000001|||||M|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||01/29/2004||
704986|1255703||||||||||96|||||h||IC25||DEC|POP||ABND/|FLUORESCENCE||||||||||A|||42.6|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||10/17/2006|04/11/2017|
2190408|2104041||||||||||48|||||h||NOEC||DEC|POP||PGRT|||||||||||A|||52.3|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||ANOSIG|A||0.05||||||M||R||||||||||||||||||||||||||||||||| ||04/10/2014|04/10/2014|
2190421|2104041||||||||||48|||||h||EC10||DEC|POP||PGRT|||||||||||A|||26.78|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||04/10/2014|04/10/2014|
2378286|2189367||||||||||24|||||h||NOEC||DEC|POP||PGRT|||||||||||A|||0.15|||||uM||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<|0.05||||||U||P||||||||||||||||||||||||||||||||| |69411|03/30/2017|04/06/2017|
2378287|2189367||||||||||24|||||h||LOEC||DEC|POP||PGRT|||||||||||A|||0.3|||||uM||||||||||||||||||||||||||||||||||||||||||||||SIG|P|<|0.05||||||U||P||||||||||||||||||||||||||||||||| |69411|03/30/2017|04/06/2017|
402523|1229300||||||||||48|||||h||LOEC|||PHY||ASML/|Erh#hung der Schadstoffkonz. bis auf 100uM f#hrte zu keiner  weiteren Steigerung der Phytotoxizit#t. ||||||||||F|||0.5|||||umol/L|||||||||||||||||||||||||||||||||||||||||||||||P||||||||||P||||||||||||||||||||||||||||||||| ||10/15/2001||
702907|1254169||||||||||24|||||h||EC50|||POP||PSYN/|NET ASSIMILATION INHIBITION||||||||||F|||25|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| DNUM/6//DOSES/0.1/1/5/10/50 ug/L//||01/13/2006||
2460035|2220925||||||||||24|||||h||IC20||DEC|PHY||PSYN/|QUANTUM YIELD||||||||||A|||18||16||20|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||05/29/2019|05/29/2019|
163444|1203217||||||||||14|||||d||EC50||DEC|POP||GPOP/|OPTICAL DENSITY//||||||||||A|||124.2|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||04/28/1998|05/05/1998|
2378963|2189676||||||||||3|||||d||LOEC||DEC|POP||PSII/|MAXIMUM QUANTUM YIELD||||||||||F|||0.20|||||mg/L||||||||||||||||||||||||||||||||||||||||||||||SIG|P|<|0.05||||||U||R||||||||||||||||||||||||||||||||| |69584|04/05/2017|04/05/2017|
103982|1152348||||||||||48|||||h|||||POP/||GPOP|||||||||||F|||1|||||uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| EFCT/65 % GROWTH// ||02/07/1989||
712135|1261713||||||||||96|||||h||NOEC||DEC|PHY||CASS||PLY|||0.37||||||A|||100|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||ANOSIG|P|<|0.05||||||||R||||||||||||||||||||||||||||||||| DNUM/4//DOSES/25/50/100 ug/L//TESTID/1//||07/25/2007||
2175474|2095595||||||||||72|||||h||EC50||DEC|PHY||PSII/|QUANTUM YIELD||||||||||F||||>|0|<|200|nM|FROM GRAPH||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P|||||||||||||||||||||||||||||||||CONC1/FROM GRAPH// ||02/05/2014|02/05/2014|
216346|1223881||||||||||14|||||d||||NEF|POP||BMAS||WO|||||||||A|||10|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||||||||||||||||||||||||||||||||||| EFCT%/0% FROM CONTROL//||03/18/2003||
2390967|2194808||||||||||96|||||h||EC50||DEC|POP||ABND|||||||||||A|||0.11|||||mg/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||06/08/2017|06/08/2017|
703024|1244390||||||||||96|||||h||EC50||DEC|BCM||CHLA|||||||||||F|||11.87||9.59||21.35|ug/L|||||||||||||||||||||||||||||||||||||||||||||||P|<|1e-4||||||U||P||||||||||||||||||||||||||||||||| TESTID/2//MSMT/NR//DOSES/12.5/25/50/100/200 UG/L//SOURCE/LAB//WTINT/NR//DNUM/6//SEX/NR//TMETH/ASTM//STYPE/NR//ETIME/96 H//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//||01/18/2006|04/10/2017|
801765|1340682||||||||||96|||||h||EC50||DEC|POP||ABND|||||||||||A|||277||253||304|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| DNUM/6//DOSES/16/31/62/125/250/160 ug/L//TESTID/51//OEF/HAZZARD ASSESSMENTS////||09/27/2011||
225569|1238664||||||||||96|||||h||MATC||DEC|POP||ABND/|STATS BASED ON POOLED CONTROLS//||||||||||A|||0.099|||||AI mg/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| CONTR/C,V//|68984|01/28/2004|03/09/2017|
225570|1238664||||||||||24|||||h||EC10||DEC|POP||ABND/|STATS BASED ON POOLED CONTROLS//||||||||||A|||0.026||0.010||0.056|AI mg/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| CONTR/C,V//||01/28/2004|03/09/2017|
732876|1279528||||||||||72|||||h||LOEL||DEC|GEN||GEXP/|EXPRESSION OF PHOTOSYSTEM I PROTEIN SUBUNIT PSBC, ADDITIONAL GEN MEASUREMENTS REPORTED||||||||||A|||50|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|0.05||||||U||R||||||||||||||||||||||||||||||||| TIME/48 AND 96 HOURS ALSO REPORTED//DNUM/5//DOSES/50/100/200/400 ug/L//TESTID/1//||08/29/2008||
187992|1214809||||||||||12|||||d||EC50||DEC|POP||PGRT|||||||||||A|||53.93|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||05/11/2000|05/23/2000|
225560|1238661||||||||||72|||||h||EC90||DEC|POP||ABND/|STATS BASED ON SOLVENT CONTROL//||||||||||A|||0.12||0.043||0.30|mg/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| CONTR/C,V//||01/28/2004||
2378415|2189533||||||||||48|||||h||||CHG|POP||CHLO|||||||||||F|||||0.05||5.00|mg/L||||||||||||||||||||||||||||||||||||||||||||||MULT|||||||||U||||||||||||||||||||||||||||||||||| ||03/31/2017|04/06/2017|
2378417|2189533||||||||||96|||||h||LOEC||DEC|POP||CHLO|||||||||||F|||0.05|||||mg/L||||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|0.05||||||U||R||||||||||||||||||||||||||||||||| ||03/31/2017|04/06/2017|
224366|1061796||||||||||7|||||d||||CHG|BCM||CHLO|||||||||||F|||||0.1||1.0|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||12/02/2003||
716462|1265168||||||||||72|||||h||EC50||DEC|POP||ABND/|POPULATION GROWTH||||||||||F|||130||84||201|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| TESTID/2//C AND V CONTROLS REPORTED//||01/23/2008||
2176418|2095522||||||||||72|||||h||LOEC||DEC|PHY||PSYN/|MAX RATE|||||>|20|<|40|OF CONTROL, FROM GRAPH|F|||250|||||nM|DATA NOT PRESENTED FOR 25, 65, 125, 500, 1000, 2000 AND 10000 NM CONCS|||||||||||||||||||||||||||||||||||||||||||||SIG|P|<|0.05||||||U||R|||||||||||||||||||||||||||||||||EFCT%/OF CONTROL, FROM GRAPH//CONC1/DATA NOT PRESENTED FOR 25, 65, 125, 500, 1000, 2000 AND 10000 NM CONCS// ||02/07/2014|02/07/2014|
155651|1058771||||||||||3|||||d||EC50||DEC|POP||GPOP|||||||||||A|||352|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||||||||||||||||||||||||||||||||||| ||12/31/1997||
